date;marketPrice
2021-05-13;4.87335
2021-05-12;4.88204
2021-05-11;4.89241
2021-05-10;4.91182
2021-05-09;4.91009
2021-05-08;4.91031
2021-05-07;4.91053
2021-05-06;4.90278
2021-05-05;4.90165
2021-05-04;4.90514
2021-05-03;4.90924
2021-05-02;4.91265
2021-05-01;4.91287
2021-04-30;4.91309
2021-04-29;4.91112
2021-04-28;4.90847
2021-04-27;4.91201
2021-04-26;4.91291
2021-04-25;4.90887
2021-04-24;4.90909
2021-04-23;4.90931
2021-04-22;4.90773
2021-04-21;4.89402
2021-04-20;4.89922
2021-04-19;4.90738
2021-04-18;4.91161
2021-04-17;4.91183
2021-04-16;4.91206
2021-04-15;4.90607
2021-04-14;4.89719
2021-04-13;4.89864
2021-04-12;4.90258
2021-04-11;4.90703
2021-04-10;4.90725
2021-04-09;4.90747
2021-04-08;4.90043
2021-04-07;4.90051
2021-04-06;4.89725
2021-04-05;4.89014
2021-04-04;4.8903
2021-04-03;4.89052
2021-04-02;4.89075
2021-04-01;4.89097
2021-03-31;4.88861
2021-03-30;4.8866
2021-03-29;4.88372
2021-03-28;4.87598
2021-03-27;4.8762
2021-03-26;4.87642
2021-03-25;4.87296
2021-03-24;4.8707
2021-03-23;4.87177
2021-03-22;4.86733
2021-03-21;4.87109
2021-03-20;4.87131
2021-03-19;4.87153
2021-03-18;4.87506
2021-03-17;4.87676
2021-03-16;4.88771
2021-03-15;4.8815
2021-03-14;4.87877
2021-03-13;4.879
2021-03-12;4.87922
2021-03-11;4.87264
2021-03-10;4.86332
2021-03-09;4.85451
2021-03-08;4.8542
2021-03-07;4.85864
2021-03-06;4.85886
2021-03-05;4.85908
2021-03-04;4.86193
2021-03-03;4.86416
2021-03-02;4.868
2021-03-01;4.86168
2021-02-28;4.86016
2021-02-27;4.86038
2021-02-26;4.86061
2021-02-25;4.86305
2021-02-24;4.87609
2021-02-23;4.87672
2021-02-22;4.88139
2021-02-21;4.89428
2021-02-20;4.8945
2021-02-19;4.89473
2021-02-18;4.90826
2021-02-17;4.92354
2021-02-16;4.91886
2021-02-15;4.91454
2021-02-14;4.91129
2021-02-13;4.91151
2021-02-12;4.91173
2021-01-11;4.90806
2021-02-10;4.90849
2021-01-09;4.90852
2021-02-08;4.91182
2021-02-07;4.90505
2021-02-06;4.90527
2021-02-05;4.9055
2021-02-04;4.90845
2021-02-03;4.89675
2021-02-02;4.88176
2021-02-01;4.85979
2021-01-31;4.85546
2021-01-30;4.85569
2021-01-29;4.85591
