date;marketPrice
2023-12-09;1.41913
2023-12-08;1.41919
2023-12-07;1.42128
2023-12-06;1.42227
2023-12-05;1.41714
2023-12-04;1.41539
2023-12-03;1.41683
2023-12-02;1.41689
2023-12-01;1.41696
2023-11-30;1.41263
2023-11-29;1.40916
2023-11-28;1.40724
2023-11-27;1.40442
2023-11-26;1.40207
2023-11-25;1.40214
2023-11-24;1.4022
2023-11-23;1.40185
2023-11-22;1.40144
2023-11-21;1.4002
2023-11-20;1.39714
2023-11-19;1.3961
2023-11-18;1.39616
2023-11-17;1.39622
2023-11-16;1.39572
2023-11-15;1.39362
2023-11-14;1.38975
2023-11-13;1.38647
2023-11-12;1.38502
2023-11-11;1.38508
2023-11-10;1.38514
2023-11-09;1.39124
2023-11-08;1.38965
2023-11-07;1.39088
2023-11-06;1.39115
2023-11-05;1.39161
2023-11-04;1.39167
2023-11-03;1.39174
2023-11-02;1.38708
2023-11-01;1.38244
2023-10-31;1.37905
2023-10-30;1.37823
2023-10-29;1.3782
2023-10-28;1.37826
2023-10-27;1.37832
2023-10-26;1.37887
2023-10-25;1.37952
2023-10-24;1.37952
2023-10-23;1.37687
2023-10-22;1.38012
2023-10-21;1.38019
2023-10-20;1.38025
2023-10-19;1.38117
2023-10-18;1.38485
2023-10-17;1.38715
2023-10-16;1.38914
2023-10-15;1.39006
2023-10-14;1.39013
2023-10-13;1.39019
2023-10-12;1.38768
2023-10-11;1.38699
2023-10-10;1.38368
2023-10-09;1.37971
2023-10-08;1.37454
2023-10-07;1.37461
2023-10-06;1.37467
2023-10-05;1.37308
2023-10-04;1.37242
2023-10-03;1.37904
2023-10-02;1.38268
2023-10-01;1.38574
2023-09-30;1.3858
2023-09-29;1.38587
2023-09-28;1.38485
2023-09-27;1.38963
2023-09-26;1.39203
2023-09-25;1.3945
2023-09-24;1.39656
2023-09-23;1.39663
2023-09-22;1.39669
2023-09-21;1.39602
2023-09-20;1.40019
2023-09-19;1.39819
2023-09-18;1.39982
2023-09-17;1.40284
2023-09-16;1.4029
2023-09-15;1.40296
2023-09-14;1.40193
2023-09-13;1.39605
2023-09-12;1.39675
2023-09-11;1.39703
2023-09-10;1.39705
2023-09-09;1.39712
2023-09-08;1.39718
2023-09-07;1.39654
2023-09-06;1.39666
2023-09-05;1.39915
2023-09-04;1.40139
2023-09-03;1.40117
2023-09-02;1.40123
2023-09-01;1.4013
2023-08-31;1.40009
2023-08-30;1.39919
2023-08-29;1.40019
2023-08-28;1.39604
2023-08-27;1.39512
2023-08-26;1.39518
2023-08-25;1.39524
